Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia;;
31/07/2021;7;13/05/2021;68;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;31;;
31/07/2021;7;13/05/2021;98;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;31;;
01/08/2021;8;13/05/2021;57;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;1;;
02/08/2021;8;13/05/2021;51;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;2;;
03/08/2021;8;13/05/2021;43;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;3;;
03/08/2021;8;13/05/2021;59;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;3;;
04/08/2021;8;13/05/2021;42;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;4;;
05/08/2021;8;13/05/2021;44;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;5;;
06/08/2021;8;13/05/2021;54;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;6;;
07/08/2021;8;13/05/2021;73;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;7;;
07/08/2021;8;13/05/2021;89;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;7;;
08/08/2021;8;13/05/2021;58;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;8;;
09/08/2021;8;13/05/2021;55;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;9;;
10/08/2021;8;13/05/2021;37;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;10;;
12/08/2021;8;13/05/2021;63;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;12;;
13/08/2021;8;13/05/2021;449;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;13;;
14/08/2021;8;13/05/2021;45;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;14;;
15/08/2021;8;13/05/2021;164;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;15;;
17/08/2021;8;13/05/2021;19;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;17;;
20/08/2021;8;13/05/2021;52;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;20;;
21/08/2021;8;13/05/2021;23;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;21;;
23/08/2021;8;13/05/2021;54;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;23;;
30/08/2021;8;13/05/2021;46;€;False;Ryanair;BVA;VLC;París;Francia;Valencia;30;;
31/08/2021;8;13/05/2021;18;€;True;Ryanair;BVA;VLC;París;Francia;Valencia;31;;
02/06/2021;6;13/05/2021;17;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;2;;
03/06/2021;6;13/05/2021;33;€;False;Volotea;MRS;VLC;Marsella;Francia;Valencia;3;;
04/06/2021;6;13/05/2021;112;€;False;Iberia;MRS;VLC;Marsella;Francia;Valencia;4;;
05/06/2021;6;13/05/2021;124;€;False;Iberia;MRS;VLC;Marsella;Francia;Valencia;5;;
06/06/2021;6;13/05/2021;13;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;6;;
07/06/2021;6;13/05/2021;79;€;False;Iberia;MRS;VLC;Marsella;Francia;Valencia;7;;
08/06/2021;6;13/05/2021;113;€;False;KLM;MRS;VLC;Marsella;Francia;Valencia;8;;
11/06/2021;6;13/05/2021;42;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;11;;
13/06/2021;6;13/05/2021;15;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;13;;
16/06/2021;6;13/05/2021;18;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;16;;
18/06/2021;6;13/05/2021;44;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;18;;
20/06/2021;6;13/05/2021;15;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;20;;
21/06/2021;6;13/05/2021;38;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;21;;
23/06/2021;6;13/05/2021;18;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;23;;
24/06/2021;6;13/05/2021;85;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;24;;
25/06/2021;6;13/05/2021;64;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;25;;
27/06/2021;6;13/05/2021;15;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;27;;
30/06/2021;6;13/05/2021;15;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;30;;
03/07/2021;7;13/05/2021;35;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;3;;
04/07/2021;7;13/05/2021;40;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;4;;
07/07/2021;7;13/05/2021;18;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;7;;
09/07/2021;7;13/05/2021;37;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;9;;
10/07/2021;7;13/05/2021;35;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;10;;
11/07/2021;7;13/05/2021;26;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;11;;
12/07/2021;7;13/05/2021;48;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;12;;
13/07/2021;7;13/05/2021;40;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;13;;
14/07/2021;7;13/05/2021;19;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;14;;
17/07/2021;7;13/05/2021;51;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;17;;
18/07/2021;7;13/05/2021;40;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;18;;
19/07/2021;7;13/05/2021;61;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;19;;
20/07/2021;7;13/05/2021;51;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;20;;
21/07/2021;7;13/05/2021;20;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;21;;
23/07/2021;7;13/05/2021;37;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;23;;
24/07/2021;7;13/05/2021;35;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;24;;
25/07/2021;7;13/05/2021;26;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;25;;
26/07/2021;7;13/05/2021;37;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;26;;
31/07/2021;7;13/05/2021;50;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;31;;
01/08/2021;8;13/05/2021;32;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;1;;
02/08/2021;8;13/05/2021;59;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;2;;
03/08/2021;8;13/05/2021;39;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;3;;
04/08/2021;8;13/05/2021;22;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;4;;
05/08/2021;8;13/05/2021;42;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;5;;
06/08/2021;8;13/05/2021;48;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;6;;
07/08/2021;8;13/05/2021;48;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;7;;
08/08/2021;8;13/05/2021;29;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;8;;
11/08/2021;8;13/05/2021;19;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;11;;
12/08/2021;8;13/05/2021;56;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;12;;
13/08/2021;8;13/05/2021;61;€;False;Ryanair;MRS;VLC;Marsella;Francia;Valencia;13;;
15/08/2021;8;13/05/2021;22;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;15;;
25/08/2021;8;13/05/2021;18;€;True;Ryanair;MRS;VLC;Marsella;Francia;Valencia;25;;
04/06/2021;6;13/05/2021;48;€;False;Volotea;NCE;VLC;Niza;Francia;Valencia;4;;
05/06/2021;6;13/05/2021;109;€;False;KLM;NCE;VLC;Niza;Francia;Valencia;5;;
13/06/2021;6;13/05/2021;56;€;False;Alitalia;NCE;VLC;Niza;Francia;Valencia;13;;
19/06/2021;6;13/05/2021;56;€;False;Alitalia;NCE;VLC;Niza;Francia;Valencia;19;;
27/06/2021;6;13/05/2021;56;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;27;;
30/06/2021;6;13/05/2021;59;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;30;;
02/07/2021;7;13/05/2021;65;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;2;;
03/07/2021;7;13/05/2021;64;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;3;;
04/07/2021;7;13/05/2021;68;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;4;;
05/07/2021;7;13/05/2021;60;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;5;;
09/07/2021;7;13/05/2021;69;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;9;;
10/07/2021;7;13/05/2021;73;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;10;;
11/07/2021;7;13/05/2021;72;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;11;;
13/07/2021;7;13/05/2021;68;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;13;;
15/07/2021;7;13/05/2021;55;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;15;;
17/07/2021;7;13/05/2021;73;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;17;;
23/07/2021;7;13/05/2021;74;€;False;easyJet;NCE;VLC;Niza;Francia;Valencia;23;;
25/07/2021;7;13/05/2021;82;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;25;;
01/08/2021;8;13/05/2021;90;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;1;;
05/08/2021;8;13/05/2021;58;€;False;Alitalia;NCE;VLC;Niza;Francia;Valencia;5;;
06/08/2021;8;13/05/2021;60;€;False;Alitalia;NCE;VLC;Niza;Francia;Valencia;6;;
07/08/2021;8;13/05/2021;58;€;False;Alitalia;NCE;VLC;Niza;Francia;Valencia;7;;
08/08/2021;8;13/05/2021;69;€;False;Alitalia;NCE;VLC;Niza;Francia;Valencia;8;;
11/08/2021;8;13/05/2021;69;€;False;Volotea;NCE;VLC;Niza;Francia;Valencia;11;;
16/08/2021;8;13/05/2021;60;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;16;;
22/08/2021;8;13/05/2021;62;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;22;;
31/08/2021;8;13/05/2021;69;€;False;Vueling Airlines;NCE;VLC;Niza;Francia;Valencia;31;;
02/06/2021;6;13/05/2021;47;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;2;;
03/06/2021;6;13/05/2021;36;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;3;;
04/06/2021;6;13/05/2021;54;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;4;;
05/06/2021;6;13/05/2021;47;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;5;;
06/06/2021;6;13/05/2021;42;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;6;;
07/06/2021;6;13/05/2021;37;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;7;;
08/06/2021;6;13/05/2021;44;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;8;;
09/06/2021;6;13/05/2021;43;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;9;;
10/06/2021;6;13/05/2021;35;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;10;;
11/06/2021;6;13/05/2021;50;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;11;;
12/06/2021;6;13/05/2021;39;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;12;;
13/06/2021;6;13/05/2021;45;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;13;;
14/06/2021;6;13/05/2021;44;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;14;;
15/06/2021;6;13/05/2021;51;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;15;;
16/06/2021;6;13/05/2021;47;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;16;;
17/06/2021;6;13/05/2021;40;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;17;;
18/06/2021;6;13/05/2021;61;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;18;;
19/06/2021;6;13/05/2021;42;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;19;;
21/06/2021;6;13/05/2021;53;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;21;;
23/06/2021;6;13/05/2021;62;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;23;;
24/06/2021;6;13/05/2021;52;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;24;;
25/06/2021;6;13/05/2021;54;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;25;;
26/06/2021;6;13/05/2021;51;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;26;;
27/06/2021;6;13/05/2021;38;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;27;;
28/06/2021;6;13/05/2021;43;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;28;;
29/06/2021;6;13/05/2021;42;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;29;;
30/06/2021;6;13/05/2021;49;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;30;;
01/07/2021;7;13/05/2021;19;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;1;;
02/07/2021;7;13/05/2021;42;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;2;;
02/07/2021;7;13/05/2021;53;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;2;;
03/07/2021;7;13/05/2021;42;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;3;;
04/07/2021;7;13/05/2021;28;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;4;;
05/07/2021;7;13/05/2021;53;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;5;;
07/07/2021;7;13/05/2021;49;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;7;;
08/07/2021;7;13/05/2021;14;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;8;;
09/07/2021;7;13/05/2021;84;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;9;;
10/07/2021;7;13/05/2021;64;€;False;easyJet;NTE;VLC;Nantes;Francia;Valencia;10;;
11/07/2021;7;13/05/2021;32;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;11;;
12/07/2021;7;13/05/2021;32;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;12;;
16/07/2021;7;13/05/2021;62;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;16;;
16/07/2021;7;13/05/2021;74;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;16;;
17/07/2021;7;13/05/2021;70;€;False;easyJet;NTE;VLC;Nantes;Francia;Valencia;17;;
18/07/2021;7;13/05/2021;15;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;18;;
19/07/2021;7;13/05/2021;43;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;19;;
23/07/2021;7;13/05/2021;53;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;23;;
24/07/2021;7;13/05/2021;72;€;False;easyJet;NTE;VLC;Nantes;Francia;Valencia;24;;
25/07/2021;7;13/05/2021;14;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;25;;
26/07/2021;7;13/05/2021;29;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;26;;
29/07/2021;7;13/05/2021;14;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;29;;
30/07/2021;7;13/05/2021;85;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;30;;
01/08/2021;8;13/05/2021;51;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;1;;
02/08/2021;8;13/05/2021;69;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;2;;
02/08/2021;8;13/05/2021;84;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;2;;
03/08/2021;8;13/05/2021;71;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;3;;
04/08/2021;8;13/05/2021;61;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;4;;
05/08/2021;8;13/05/2021;19;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;5;;
06/08/2021;8;13/05/2021;51;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;6;;
07/08/2021;8;13/05/2021;63;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;7;;
08/08/2021;8;13/05/2021;69;€;False;Ryanair;NTE;VLC;Nantes;Francia;Valencia;8;;
08/08/2021;8;13/05/2021;72;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;8;;
09/08/2021;8;13/05/2021;51;€;False;Volotea;NTE;VLC;Nantes;Francia;Valencia;9;;
09/08/2021;8;13/05/2021;53;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;9;;
10/08/2021;8;13/05/2021;50;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;10;;
12/08/2021;8;13/05/2021;19;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;12;;
13/08/2021;8;13/05/2021;41;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;13;;
14/08/2021;8;13/05/2021;51;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;14;;
15/08/2021;8;13/05/2021;25;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;15;;
16/08/2021;8;13/05/2021;53;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;16;;
18/08/2021;8;13/05/2021;57;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;18;;
19/08/2021;8;13/05/2021;64;€;False;Vueling Airlines;NTE;VLC;Nantes;Francia;Valencia;19;;
20/08/2021;8;13/05/2021;43;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;20;;
23/08/2021;8;13/05/2021;29;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;23;;
26/08/2021;8;13/05/2021;20;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;26;;
29/08/2021;8;13/05/2021;25;€;True;Ryanair;NTE;VLC;Nantes;Francia;Valencia;29;;
30/08/2021;8;13/05/2021;29;€;True;Volotea;NTE;VLC;Nantes;Francia;Valencia;30;;
01/06/2021;6;13/05/2021;136;€;False;Iberia;LYS;VLC;Lyon;Francia;Valencia;1;;
03/06/2021;6;13/05/2021;43;€;False;Volotea;LYS;VLC;Lyon;Francia;Valencia;3;;
04/06/2021;6;13/05/2021;65;€;False;Volotea;LYS;VLC;Lyon;Francia;Valencia;4;;
06/06/2021;6;13/05/2021;57;€;False;Volotea;LYS;VLC;Lyon;Francia;Valencia;6;;
07/06/2021;6;13/05/2021;240;€;False;eurowings;LYS;VLC;Lyon;Francia;Valencia;7;;
10/06/2021;6;13/05/2021;116;€;False;TAP Air Portugal;LYS;VLC;Lyon;Francia;Valencia;10;;
12/06/2021;6;13/05/2021;118;€;False;KLM;LYS;VLC;Lyon;Francia;Valencia;12;;
13/06/2021;6;13/05/2021;46;€;False;Volotea;LYS;VLC;Lyon;Francia;Valencia;13;;
18/06/2021;6;13/05/2021;88;€;False;easyJet;LYS;VLC;Lyon;Francia;Valencia;18;;
24/06/2021;6;13/05/2021;59;€;True;transavia;LYS;VLC;Lyon;Francia;Valencia;24;;
25/06/2021;6;13/05/2021;101;€;False;KLM;LYS;VLC;Lyon;Francia;Valencia;25;;
26/06/2021;6;13/05/2021;52;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;26;;
27/06/2021;6;13/05/2021;59;€;True;transavia;LYS;VLC;Lyon;Francia;Valencia;27;;
28/06/2021;6;13/05/2021;52;€;False;Volotea;LYS;VLC;Lyon;Francia;Valencia;28;;
29/06/2021;6;13/05/2021;54;€;False;easyJet;LYS;VLC;Lyon;Francia;Valencia;29;;
30/06/2021;6;13/05/2021;63;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;30;;
01/07/2021;7;13/05/2021;48;€;False;transavia;LYS;VLC;Lyon;Francia;Valencia;1;;
01/07/2021;7;13/05/2021;78;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;1;;
04/07/2021;7;13/05/2021;110;€;True;transavia;LYS;VLC;Lyon;Francia;Valencia;4;;
05/07/2021;7;13/05/2021;62;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;5;;
08/07/2021;7;13/05/2021;68;€;True;transavia;LYS;VLC;Lyon;Francia;Valencia;8;;
09/07/2021;7;13/05/2021;31;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;9;;
10/07/2021;7;13/05/2021;84;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;10;;
12/07/2021;7;13/05/2021;36;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;12;;
16/07/2021;7;13/05/2021;88;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;16;;
18/07/2021;7;13/05/2021;89;€;False;transavia;LYS;VLC;Lyon;Francia;Valencia;18;;
18/07/2021;7;13/05/2021;89;€;True;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;18;;
19/07/2021;7;13/05/2021;88;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;19;;
20/07/2021;7;13/05/2021;55;€;False;transavia;LYS;VLC;Lyon;Francia;Valencia;20;;
23/07/2021;7;13/05/2021;41;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;23;;
26/07/2021;7;13/05/2021;52;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;26;;
30/07/2021;7;13/05/2021;42;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;30;;
31/07/2021;7;13/05/2021;137;€;False;easyJet;LYS;VLC;Lyon;Francia;Valencia;31;;
01/08/2021;8;13/05/2021;85;€;False;easyJet;LYS;VLC;Lyon;Francia;Valencia;1;;
01/08/2021;8;13/05/2021;102;€;True;transavia;LYS;VLC;Lyon;Francia;Valencia;1;;
02/08/2021;8;13/05/2021;52;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;2;;
03/08/2021;8;13/05/2021;71;€;False;transavia;LYS;VLC;Lyon;Francia;Valencia;3;;
06/08/2021;8;13/05/2021;19;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;6;;
08/08/2021;8;13/05/2021;96;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;8;;
13/08/2021;8;13/05/2021;36;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;13;;
15/08/2021;8;13/05/2021;80;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;15;;
16/08/2021;8;13/05/2021;36;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;16;;
17/08/2021;8;13/05/2021;65;€;False;transavia;LYS;VLC;Lyon;Francia;Valencia;17;;
18/08/2021;8;13/05/2021;66;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;18;;
19/08/2021;8;13/05/2021;34;€;True;transavia;LYS;VLC;Lyon;Francia;Valencia;19;;
20/08/2021;8;13/05/2021;19;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;20;;
23/08/2021;8;13/05/2021;28;€;True;Volotea;LYS;VLC;Lyon;Francia;Valencia;23;;
30/08/2021;8;13/05/2021;63;€;False;Vueling Airlines;LYS;VLC;Lyon;Francia;Valencia;30;;
11/06/2021;6;13/05/2021;45;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;11;;
15/06/2021;6;13/05/2021;40;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;15;;
16/06/2021;6;13/05/2021;45;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;16;;
17/06/2021;6;13/05/2021;64;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;17;;
21/06/2021;6;13/05/2021;52;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;21;;
22/06/2021;6;13/05/2021;52;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;22;;
23/06/2021;6;13/05/2021;41;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;23;;
24/06/2021;6;13/05/2021;41;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;24;;
25/06/2021;6;13/05/2021;41;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;25;;
01/07/2021;7;13/05/2021;106;€;False;KLM;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;1;;
03/07/2021;7;13/05/2021;55;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;3;;
04/07/2021;7;13/05/2021;45;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;4;;
05/07/2021;7;13/05/2021;39;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;5;;
06/07/2021;7;13/05/2021;95;€;False;KLM;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;6;;
22/07/2021;7;13/05/2021;63;€;False;Ryanair;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;22;;
27/08/2021;8;13/05/2021;57;€;False;easyJet;LUX;VLC;Luxemburgo;Luxemburgo;Valencia;27;;
01/06/2021;6;13/05/2021;61;€;False;KLM;AMS;VLC;Ámsterdam;Países Bajos;Valencia;1;;
01/06/2021;6;13/05/2021;189;€;True;Vueling Airlines;AMS;VLC;Ámsterdam;Países Bajos;Valencia;1;;
02/06/2021;6;13/05/2021;79;€;False;KLM;AMS;VLC;Ámsterdam;Países Bajos;Valencia;2;;
02/06/2021;6;13/05/2021;84;€;True;Ryanair;AMS;VLC;Ámsterdam;Países Bajos;Valencia;2;;
03/06/2021;6;13/05/2021;65;€;True;Vueling Airlines;AMS;VLC;Ámsterdam;Países Bajos;Valencia;3;;
04/06/2021;6;13/05/2021;74;€;False;transavia;AMS;VLC;Ámsterdam;Países Bajos;Valencia;4;;
04/06/2021;6;13/05/2021;103;€;True;Ryanair;AMS;VLC;Ámsterdam;Países Bajos;Valencia;4;;
05/06/2021;6;13/05/2021;75;€;False;KLM;AMS;VLC;Ámsterdam;Países Bajos;Valencia;5;;
05/06/2021;6;13/05/2021;103;€;True;TAP Air Portugal;AMS;VLC;Ámsterdam;Países Bajos;Valencia;5;;
06/06/2021;6;13/05/2021;45;€;True;Vueling Airlines;AMS;VLC;Ámsterdam;Países Bajos;Valencia;6;;
07/06/2021;6;13/05/2021;45;€;True;Vueling Airlines;AMS;VLC;Ámsterdam;Países Bajos;Valencia;7;;
08/06/2021;6;13/05/2021;63;€;False;transavia;AMS;VLC;Ámsterdam;Países Bajos;Valencia;8;;
08/06/2021;6;13/05/2021;72;€;True;Vueling Airlines;AMS;VLC;Ámsterdam;Países Bajos;Valencia;8;;
09/06/2021;6;13/05/2021;46;€;False;transavia;AMS;VLC;Ámsterdam;Países Bajos;Valencia;9;;
09/06/2021;6;13/05/2021;68;€;True;Ryanair;AMS;VLC;Ámsterdam;Países Bajos;Valencia;9;;
10/06/2021;6;13/05/2021;50;€;True;Vueling Airlines;AMS;VLC;Ámsterdam;Países Bajos;Valencia;10;;
